"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year"
"QFA0240306","502",5,678.825,0,978.486,1075.086,"Provided","1969-07-24",45.483333,-74.016667,205,1969
"QFA0272085","501.009",5,792.046,0,1782.673,283.075,"Comté Labelle, Nominingue.","1932-07-31",46.391465,-75.028658,213,1932
"QFA0026046","501.001",5,942.655,0,1699.896,714.167,"St-Jean, Chemin Richelieu, camp Morin.","1948-07-17",45.306417,-73.25029,199,1948
"QFA0093961","501",5,1054.547,0,0,0,"Comté de Portneuf, St-Augustin.","1917-08-30",46.732091,-71.454783,242,1917
"QFA0100319","501.004",5,1037.854,0,1721.474,463.713,"Provided","1968-07-23",45.333333,-73.95,205,1968
"QFA0112663","499",5,910.596,0,507.897,435.751,"St-Anicet, cté Hunt, Mont-de-l'Immaculée","1963-08-19",45.127558,-74.386063,231,1963
"QFA0259285","501.001",5,635.633,0,770.523,116.276,"Rimouski, cté Rimouski","1950-09-30",48.440509,-68.535735,273,1950
"QFA0259287","500.001",5,0,0,894.582,490.041,"St-Jean-Port-Joli, cté l'Islet","1971-07-01",47.214899,-70.270303,182,1971
"QFA0023677","500.001",5,3355.305,0,599.85,466.205,"Baie du Febvre, bord de la route vers St-Zéphirin.","1943-08-19",46.133232,-72.713835,231,1943
"QFA0259286","500",5,663.835,0,0,0,"Cacouna, cté. Rivière-du-Loup","1966-08-31",47.910427,-69.510562,243,1966
"QFA0110460","499",5,896.981,0,709.473,605.743,"Upper Melbourne, canton de Melbourne, comté de Richmond.","1969-08-17",45.645102,-72.139361,229,1969
"QFA0125390","499",5,1437.998,0,0,0,"Beauharnois, comté Beauharnois.","1970-09-12",45.314943,-73.87936,255,1970
"QFA0120171","501",5,0,0,983.278,760.35,"St-Fulgence, cté Chicoutimi, le long de la route Tadoussac","1971-07-22",48.446213,-70.906959,203,1971
"QFA0027822","501.004",5,0,0,0,493.265,"Comté de Berthier, Lanoraie.","1943-07-06",45.957925,-73.219606,187,1943
"QFA0259284","502.049",5,2511.769,0,0,267.104,"Rivière-Trois-Pistoles, Comté Rivière-du-Loup","1950-09-28",48.095797,-69.212685,271,1950
"QFA0061188","500.004",5,1343.64,0,836.029,564.28,"Rangs St-François, Duvernay, comté de Laval.","1959-07-21",45.58974,-73.659691,202,1959
"QFA0095883","499",5,0,0,821.26,497.053,"Comté Lac St-Jean, St-Jérôme.","1968-07-17",48.423646,-71.877459,199,1968
"QFA0129918","499.004",5,286.566,0,780.151,455.384,"Beaupré, cté Montmorency","1971-07-07",47.074347,-70.907239,188,1971
"QFA0060628","500.001",5,744.742,0,373.181,709.582,"Noyan, comté de Missiquoi.","1959-06-23",45.064293,-73.318613,174,1959
"QFA0047673","500",5,0,0,804.309,179.477,"St-Lambert, comté de Chambly.","1955-06-30",45.506571,-73.518974,181,1955
"QFA0341506","500.004",5,836.383,0,0,58.412,"Ste-Anne de la Pocatière, Kamouraska.","1964-09-19",47.346336,-70.085466,263,1964
"QFA0341507","500.004",5,569.435,0,1099.936,496.61,"Neuville","1939-08-09",46.699442,-71.604012,221,1939
"QFA0042219","501",5,5905.11,0,980.689,335.488,"Comté de Laval, St-Martin, près du laboratoire provincial.","1953-08-18",45.550604,-73.759176,230,1953
"QFA0070208","500.004",5,0,0,441.167,214.539,"Bagot, St-Pie, bord de la Rivière Noire.","1961-08-05",45.500625,-72.906868,217,1961
"QFA0314666","499.001",5,2241.22,0,0,277.781,"Provided","1982-09-17",46.647222,-71.897222,260,1982
"QFA0182806","500.001",5,492.902,0,384.783,351.225,"Provided","1972-08-02",48.325,-68.538889,215,1972
"QFA0023554","499.001",5,746.609,0,0,0,"Yamaska, Baie de Febvre: secteur Janelle","1943-08-10",46.139043,-72.723341,222,1943
"QFA0085576","500.001",5,439.819,0,706.195,793.55,"Comté Kamouraska, Rivière-Ouelle.","1965-07-14",47.432794,-70.01732,195,1965
"QFA0098683","498.001",5,0,0,457.711,350.673,"St-Augustin-de-Desmaures, cté de Portneuf, grèves du St-Laurent","1967-08-04",46.728622,-71.443781,216,1967
"QFA0586439","501.004",5,215.548,0,486.483,0,"Ste-Anne-de-la-Pocatière.","1959-06-26",47.346765,-70.089085,177,1959
"QFA0259281","500",5,0,0,600.571,191.846,"Rivière-du-Loup","1960-08-23",47.834747,-69.52945,236,1960
"QFA0099304","499",5,859.019,0,994.597,130.449,"Saint-Fortunat, canton de Wolfestown, comté de Wolfe.","1968-08-08",45.947703,-71.562245,221,1968
"QFA0309634","500.004",5,0,0,179.805,390.8,"Comté de Missisquoi, Venise-en-Québec, en bordure de la route 22, non loin de la station de Rhus vernix.","1982-08-10",45.081524,-73.128164,222,1982
"QFA0047334","500.004",5,0,0,2899.712,328.543,"Comté de Joliette, St-Thomas.","1955-08-11",46.012309,-73.351071,223,1955
"QFA0045666","500.001",5,2558.582,0,76.368,58.822,"Dragon, Comté de Vaudreuil-Soulanges","1945-06-20",45.481024,-73.2534,171,1945
"QFA0099303","550",5,0,0,322.064,0,"Saint-Gérard, canton de Weedon, comté de Wolfe.","1968-08-06",45.758031,-71.410861,219,1968
"QFA0603735","501.036",5,1461.488,0,998.364,121.511,"Comté de Nicolet, Grand-Saint-Esprit.","1984-08-17",46.181635,-72.49901,230,1984
"QFA0214352","500.001",5,971.704,0,893.941,343.334,"St-Fulgence, Comté Dubuc, partie est de l'Anse aux Foins, à une dizaine de mètres des laisses de marées.","1977-08-20",48.447891,-70.916326,232,1977
"QFA0168852","500.004",5,483.41,0,466.374,0,"St-Rosaire, Comté Arthabaska, route 162.","1975-07-06",46.171097,-71.986941,187,1975
"QFA0603736","501.036",5,574.478,0,1715.949,868.599,"Comté de Bagot, Saint-Dominique.","1975-07-05",45.566786,-72.849773,186,1975
"QFA0170287","499",5,0,0,415.517,478.988,"Sainte-Anne-de Beaupré, comté de Montmorency.","1975-07-06",47.018397,-70.931592,187,1975
"QFA0603737","501.036",5,1588.836,0,270.118,98.387,"Comté de St-Hyacinthe, Saint-Hyacinthe.","1975-08-27",45.626673,-72.955436,239,1975
"QFA0110685","500",5,1230.927,0,0,104.787,"Bromptonville, canton de Stoke, comté de Richmond","1968-10-06",45.475683,-71.93989,280,1968
"QFA0188241","503.001",5,648.667,0,508.608,0,"Sainte-Angèle de Prémont, Comté de Maskinongé","1975-07-13",46.367134,-73.04806,194,1975
"QFA0186367","501.009",5,0,0,638.377,242.835,"Provided","1975-08-07",47.471667,-69.006944,219,1975
"QFA0345928","500.001",5,835.439,0,444.762,412.557," Les Saules,Québec.","1952-08-14",46.808142,-71.317282,227,1952
"QFA0603739","501.049",5,459.214,0,1019.943,536.053,"Comté de Québec, Sainte-Foy, Prairie près du pont de Québec.","1975-07-15",46.748689,-71.288757,196,1975
"QFA0603740","502.025",5,794.64,0,1583.153,244.008,"Comté de Lotbinière, St-Édouard, Rivière Bois-Clair, dans un fossé le long du chemin du Roi, rang St-Charles.","1975-07-13",46.582406,-71.856267,194,1975
"QFA0603741","500.049",5,1467.507,0,753.938,520.441,"Comté de Québec, Stoneham, Ave. Tewkesberry.","1984-08-04",46.984284,-71.366592,217,1984
"QFA0221132","501",5,0,0,408.782,1000.683,"Sainte-Foy, près du Complexe scientifique.","1977-07-21",46.793772,-71.309812,202,1977
"QFA0243789","500.001",5,369.115,0,233.047,0,"Nicolet , Comté Nicolet.","1949-08-23",46.230545,-72.636161,235,1949
"QFA0188715","500.016",5,530.38,0,413.788,116.619,"Ville de Sherbrooke, près du parc Blanchard, face à la rue Roy, bord de la rivière Magog.","1976-08-18",45.393716,-71.937651,231,1976
"QFA0603742","501.049",5,0,0,763.748,357.806,"Comté Montmorency, Sainte-Anne-de-Beaupré.","1975-07-06",47.018018,-70.932554,187,1975
"QFA0187198","500.004",5,1189.738,0,413.479,116.017,"Baie de la Pointe-aux-Pins, canton d'Harvey, Comté de Chicoutimi, sur le bord du Saguenay","1974-08-06",48.429015,-70.834604,218,1974
"QFA0186187","499.025",5,1252.164,0,732.304,408.037,"Provided","1976-08-21",47.676389,-69.006944,234,1976
"QFA0603743","500.036",5,1284.02,0,377.97,0,"Montréal, Maisonneuve.","1923-07-04",45.5552,-73.543489,185,1923
"QFA0182804","501.025",5,425.08,0,1030.494,490.333,"Provided","1972-08-02",48.325,-68.538889,215,1972
"QFA0345926","500.001",5,413.017,0,746.364,338.821,"Provided","1976-07-27",48.586111,-68.202778,209,1976
"QFA0603744","500.004",5,960.432,0,889.655,201.206,"Comté de Verchères, Varennes.","1940-07-03",45.679697,-73.439052,185,1940
"QFA0603745","500.016",5,588.749,0,259.712,60.926,"Comté de Laval, Chomedey (Île de Jésus).","1984-07-02",45.545114,-73.763156,184,1984
"QFA0603746","501.001",5,0,0,202.525,179.044,"Comté de Chambly, Saint-Basile-Le-Grand.","1984-07-22",45.510108,-73.251753,204,1984
"QFA0245379","501.001",5,0,0,1250.839,430.08,"Rivière Nicolet, Nicolet.","1947-08-28",46.222529,-72.617783,240,1947
"QFA0603747","500.001",5,0,0,593.422,615.254,"Comté de St-Hyacinthe, Saint-Hyacinthe.","1979-07-10",45.628999,-72.942357,191,1979
"QFA0603748","500.001",5,1050.722,0,790.746,433.54,"Comté de Chateauguay, Léry, bord de la route 132 ouest.","1981-07-14",45.336777,-73.816234,195,1981
"QFA0023553","501",5,246.238,0,783.431,102,"Baie du Febvre.","1943-08-19",46.134002,-72.713251,231,1943
"QFA0341505","500.001",5,520.544,0,374.814,81.615,"Beauceville.","1954-08-03",46.212301,-70.777835,215,1954
"QFA0603751","500.049",5,601.549,0,590.564,170.931,"Pointe-du-Lac.","1964-08-03",46.292532,-72.683053,216,1964
"QFA0341504","500",5,0,0,1098.628,434.041,"Neuville Portneuf.","1937-07-05",46.698909,-71.604698,186,1937
"QFA0341503","499.001",5,1489.046,0,0,0,"Ste-Anne de la Pocatière (Kamouraska).","1964-09-19",47.351138,-70.085585,263,1964
"QFA0603752","502.049",5,555.329,0,829.335,376.268,"Comté de Gaspé sud, Gaspé, Estuaire de la Rivière York.","1967-08-03",48.817256,-64.499874,215,1967
"QFA0603753","501.049",5,2163.468,0,0,0,"Hochelaga County, Island in Rivière-des-Prairies, between St. Vincent de Paul & Rivière-des-Prairies.","1963-10-03",45.642163,-73.60607,276,1963
"QFA0051452","499.004",5,683.073,0,913.186,334.69,"Ironside Comté Gatineau. Pont Alonzo Wright","1942-07-09",45.486461,-75.749758,190,1942
"QFA0051453","499.001",5,1806.269,0,623.615,336.192,"Yamachiche","1940-08-01",46.284263,-72.828481,214,1940
"QFA0603754","500.025",5,3366.503,0,391.958,0,"Comté de Montmorency, Île d'Orléans, Saint-Laurent.","1969-09-14",46.929442,-70.933018,257,1969
"QFA0043585","500",5,550.678,0,151.789,0,"St-André-Est, comté d'Argenteuil.","1953-08-22",45.563152,-74.33583,234,1953
"QFA0603755","503.064",5,0,0,686.002,189.578,"Comté de Chicoutimi, canton d'Harvey, Cap Jaseux, Baie des Pins.","1967-07-14",48.42394,-70.834693,195,1967
"QFA0047593","500.001",5,1375.747,0,0,0,"Eustis rivière Massawippi, comté Sherbrooke.","1955-08-19",45.31005,-71.916332,231,1955
"QFA0603756","501.081",5,672.934,0,1177.309,248.779,"Comté de St-Jean, Île-aux-Noix, sur le bord du Richelieu.","1977-08-09",45.13228,-73.268122,221,1977
"QFA0062054","500",5,435.536,0,87.459,86.925,"Restigouche, comté Bonaventure.","1958-08-04",48.010976,-66.70266,216,1958
"QFA0603757","502.049",5,704.361,0,1353.674,584.426,"Maskinongé.","1978-07-02",46.226919,-73.014507,183,1978
"QFA0024249","500",5,916.843,0,751.349,614.042,"Iberville, co. Iberville, partie est de la ville.","1946-07-12",45.312611,-73.232148,193,1946
"QFA0603758","502.036",5,0,0,757.18,342.453,"Comté de Gaspé Est, Cap-des-Rosiers.","1984-08-18",48.863895,-64.208476,231,1984
"QFA0603759","499.001",5,1428.044,0,1208.512,589.726,"Comté de l'Islet, Saint-Jean-Port-Joli.","1984-08-24",47.216613,-70.270531,237,1984
"QFA0603760","501.004",5,1146.73,0,768.777,428.389,"Comté de Berthier, Berthier.","1933-07-06",46.081962,-73.174417,187,1933
"QFA0603761","500.009",5,1095.162,0,693.823,551.115,"Lefaivre, Crique Poliquin.","1963-07-14",45.640087,-74.896079,195,1963
"QFA0603762","501.001",5,711.52,0,550.779,371.415,"Longueuil","1931-07-31",45.537992,-73.516802,212,1931
"QFA0067871","500",5,2813.433,0,0,0,"Ile Ste-Thérèse, près du bout de l'Ile de Montréal.","1960-08-15",45.683519,-73.46835,228,1960
"QFA0346014","500.001",5,0,0,0,587.507,"Provided","1990-06-29",46.002778,-73.2625,180,1990
"QFA0476817","500.001",5,0,0,562.637,1003.115,"Cap Tourmente","1972-07-31",47.065733,-70.807411,213,1972
"QFA0476818","501",5,437.698,0,595.091,909.88,"Cap Tourmente","1972-07-04",47.065733,-70.807411,186,1972
"QFA0603763","500.001",5,885.277,0,684.586,527.987,"Montréal, Île de la Visitation, Rivière des Prairies.","1976-07-15",45.577569,-73.662089,197,1976
"QFA0476819","500.001",5,0,0,633.257,792.226,"Cap Tourmente","1972-07-04",47.065733,-70.807411,186,1972
"QFA0476820","501.001",5,0,0,1590.842,997.634,"Cap Tourmente","1971-06-30",47.065733,-70.807411,181,1971
"QFA0476821","499.001",5,0,0,966.463,1231.29,"Cap Tourmente","1971-06-28",47.065733,-70.807411,179,1971
"QFA0603765","500",5,1711.058,0,636.532,648.552,"Pointe-aux-Trembles, Île de Montréal.","1976-07-03",45.640738,-73.488914,185,1976
"QFA0603766","500.004",5,1343.87,0,833.406,528.663,"Comté de l'Assomption, L'Épiphanie, bord de la Rivière l'Assomption.","1976-07-18",45.844697,-73.485803,200,1976
"QFA0476822","500.001",5,714.169,0,944.127,685.821,"Cap Tourmente","1975-07-09",47.065733,-70.807411,190,1975
"QFA0381257","499.001",5,353.638,0,756.105,403.798,"Ville Lorraine, Comté Terrebonne, à l'est d'un champ abandonné situé à l'est de la rue Belfort et au sud de l'autoroute 640.","1985-08-28",45.666795,-73.786113,240,1985
"QFA0075800","501",5,0,0,560.3,164.451,"Sabrevois, Comté: Iberville","1964-09-02",45.207235,-73.231171,246,1964
"QFA0381485","500.004",5,318.421,0,1468.313,480.466,"Ville St-Laurent, ct. St-Laurent, terrain vague face au 100 boul. Alexis-Nikon","1985-07-18",45.505665,-73.692803,199,1985
"QFA0074392","500.001",5,973.55,0,1208.502,179.003,"Ste-Agathe.","1963-08-17",46.049226,-74.280324,229,1963
"QFA0075607","499.001",5,882.657,0,395.919,176.479,"Trois-Saumons.","1962-07-15",47.16124,-70.316479,196,1962
"QFA0397828","500",5,285.14,0,163.417,330.943,"Rockburn, Comté d'Untingdon, 1 km à l'ouest","1988-08-17",45.023093,-74.018383,230,1988
"QFA0031825","498.001",5,279.18,0,1087.662,574.799,"Répentigny, Comté: L'Assomption","1938-07-17",45.752692,-73.441836,198,1938
"QFA0046509","500",5,825.092,0,0,0,"Montréal-Nord, Motntréal.","1955-08-10",45.600839,-73.643368,222,1955
"QFA0397758","502.004",5,1000.101,0,1034.631,433.957,"Provided","1990-07-21",46.066667,-71.95,202,1990
"QFA0047520","499.001",5,1337.138,0,398.332,0,"Mont Orford, comté: de Shefford.","1955-08-23",45.318279,-72.216087,235,1955
"QFA0047759","500.001",5,1120.36,0,494.745,440.48,"La Patrie, comté de Compton.","1955-07-13",45.402267,-71.249102,194,1955
"QFA0603767","500.001",5,572.738,0,196.648,0,"Comté de Vaudreuil, Terrasse-Vaudreuil.","1976-08-05",45.389315,-73.992067,218,1976
"QFA0397567","501.001",5,557.79,0,1203.644,602.585,"Comté de Kings, Route 124 à l'entrée du village de Hatfield Point. En bordure de la Baie de Belleisle. ","1990-07-22",45.651554,-65.859038,203,1990
"QFA0603768","501",5,0,0,700.167,483.436,"Comté de Maskinongé, Louiseville.","1976-07-11",46.229048,-72.919753,193,1976
"QFA0603769","500.004",5,537.107,0,682.362,198.344,"Comté Lafontaine, Montréal, Rivière-des-Prairies.","1976-09-13",45.657357,-73.567554,257,1976
"QFA0603770","499.001",5,801.045,0,68.015,224.049,"Comté de L'Islet, Saint-Jean-Port-Joli, bord du fleuve St-Laurent.","1976-08-27",47.216095,-70.271186,240,1976
"QFA0603771","501.001",5,1588.317,0,1316.532,475.371,"Comté de Portneuf, Deschambault.","1976-08-04",46.64966,-71.927955,217,1976
"QFA0603772","501",5,371.41,0,141.45,144.821,"Comté de Verchères, Varennes.","1977-08-03",45.679815,-73.441249,215,1977
"QFA0603773","501",5,594.425,0,857.968,432.444,"Laval-des-Rapides, Ville de Laval, Île Jésus.","1977-07-23",45.603812,-73.711459,204,1977
"QFA0603774","502.001",5,0,0,1027.38,362.43,"Provided","1977-07-13",46.5,-72.816667,194,1977
"QFA0603775","501.004",5,858.319,0,883.843,702.903,"Comté d'Huntingdon, canton d'Hemmingford, Hemmingford.","1977-08-06",45.046801,-73.588977,218,1977
"QFA0603776","500.001",5,713.775,0,2442.015,692.279,"Comté de Vaudreuil, Terrasse-Vaudreuil.","1976-08-10",45.389155,-73.997355,223,1976
"QFA0603777","501.004",5,916.069,0,270,283.246,"Comté de La Prairie, La Prairie, près d'un stationnement dans la ville.","1978-08-03",45.413088,-73.486061,215,1978
"QFA0397221","502",5,250.45,0,207.971,317.808,"Québec, cartier St-Rock, dans un champs près de la rivière St-Charles","1985-07-25",46.818635,-71.224532,206,1985
"QFA0603778","502.001",5,0,0,1294.885,1003.722,"Comté de Richelieu, Tracy.","1976-06-25",46.014897,-73.161908,177,1976
"QFA0397134","500",5,1892.345,0,548.181,0,"Beauport, le long de la piste cyclable","1990-08-03",46.904035,-71.217523,215,1990
"QFA0396841","499.001",5,236.542,0,588.664,201.991,"Beauport, Comté Montmorency. Sur l'autoroute 40 ouest, sortie Seigneuriale à 500 pi à l'ouest du Marché La Grange","1988-07-07",46.857912,-71.180715,189,1988
"QFA0397770","499",5,1900.639,0,302.784,0,"Provided","1991-07-05",46.783333,-71.3,186,1991
"QFA0388850","500.001",5,941.359,0,254.389,180.566,"Yamaska, rang des Grandes-Plaines","1975-07-15",46.134674,-72.641327,196,1975
"QFA0127667","500.001",5,0,0,2224.129,778.66,"St-Fulgence, Comté Dubuc.","1967-07-24",48.451388,-70.912947,205,1967
"QFA0060258","498",5,656.712,0,675.551,111.14,"Ste-Anne de la Pérade, comté de Champlain.","1958-08-09",46.565082,-72.206093,221,1958
"QFA0059995","502.001",5,0,0,324.886,140.428,"Hemmingford, comté de Huntingdon.","1958-06-20",45.046931,-73.589037,171,1958
"QFA0051456","501.001",5,1180.937,0,176.011,222.19,"Hull, sortie vers Pte Gatineau.","1944-07-30",45.428144,-75.711827,212,1944
"QFA0603779","501.004",5,731.117,0,1051.963,200.641,"Nicolet, champ du Séminaire.","1933-07-20",46.230397,-72.612973,201,1933
"QFA0051894","500",5,959.353,0,1655.252,701.564,"St-Thomas de Joliette.","1956-06-22",46.011462,-73.346668,174,1956
"QFA0052710","500",5,1339.558,0,350.515,246.941,"Laval: Abord à   Plouffe.","1956-09-03",45.531798,-73.727726,247,1956
"QFA0388849","499",5,0,0,237.209,0,"Saint-François du lac, Yamaska, Ïle aux cochons","1975-07-17",46.1055556,-72.925,198,1975
"QFA0093960","500.001",5,481.099,0,422.125,0,"St-Augustin, Comté de Portneuf.","1914-08-20",46.731622,-71.457856,232,1914
"QFA0093959","500",5,679.167,0,263.834,131.469,"St-Augustin, Comté de Prtneuf.","1914-08-18",46.731622,-71.457856,230,1914
"QFA0603780","499.004",5,0,0,0,799.212,"Comté d'Huntingdon, Saint-Anicet, embouchure de la rivière LaGuerre.","1967-07-05",45.154703,-74.342049,186,1967
"QFA0031822","500",5,528.353,0,324.645,0,"Village des Aulnaies.","1941-07-29",47.318766,-70.142336,210,1941
"QFA0603781","501.001",5,257.154,0,526.445,1453.315,"Comté de Terrebonne, Saint-Hippolyte.","1966-07-23",45.931156,-74.024991,204,1966
"QFA0603782","499.001",5,2801.769,0,347.465,344.193,"Pierreville.","1931-07-10",46.069563,-72.811411,191,1931
"QFA0068939","500.001",5,1246.259,0,753.881,412.21,"Rivière-Aux-Serpents.","1961-07-11",45.4823,-74.0374,192,1961
"QFA0603783","501",5,1303.728,0,0,0,"Comté de Chambly, Boucherville.","1985-09-07",45.597636,-73.460048,250,1985
"QFA0603784","500.001",5,917.392,0,468.783,321.411,"Montmagny, Berthier en bas.","1953-08-09",46.932099,-70.741285,221,1953
"QFA0004401","501.001",5,1367.337,0,0,366.626,"Longueuil","1924-09-01",45.537993,-73.517342,245,1924
"QFA0603785","500.001",5,274.591,0,642.729,290.184,"Cap-Rouge.","1933-07-23",46.744434,-71.34375,204,1933
"QFA0061830","500.009",5,276.057,0,527.434,281.639,"Ste-Catherine, comté de Portneuf.","1959-07-11",46.849975,-71.61674,192,1959
"QFA0066614","499.001",5,561.839,0,478.552,158.459,"Lac St-Louis, Iles de la Paix, en face de Bellevue (Beauharnois).","1960-08-17",45.334037,-73.848532,230,1960
"QFA0603786","498.001",5,968.22,0,0,0,"Varennes","1932-08-16",45.687368,-73.441925,229,1932
"QFA0603787","499.001",5,971.542,0,0,615.138,"Comté de Nicolet, canton Wendover, Ste-Brigitte des Saults, bord de la rivière Sud-Ouest.","1971-07-05",46.027928,-72.481303,186,1971
