"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns"
"WTU-V-022127",1246,10,0,0,4510.356,265.163,"Linn County, OR, between railroad and Route 20, NW of Crowfoot Rd, SE of Lebanon","1992-06-27",44.510592,-122.888009,179,1992,264,130,1867.32983668821,730.367443338687,7.10011344748369,21.0684130117863,0.733512918730722,0.934227378660756,20
"wtu-v-022132",1248.004,10,1033.103,0,915.588,460.601,"Coos Bay, West end of Dean Creek EVA","1992-07-15",43.694064,-124.046795,197,1992,294,176,1861.18403905967,949.318261986723,6.33055795598528,13.5928800101471,2.09322140045728,14.1264143191434,20
"WTU-V-022141",1248,10,1812.646,0,438.053,900.127,"Lincoln County Oregon, SW end of Devil's Lake near inlet of Rock Creek, Lincoln City","1992-08-08",44.978696,-123.994926,221,1992,256,164,1518.79519454392,933.593713633329,5.95605958644675,12.968497084511,1.01204279702597,2.14480107774056,20
"366276",1894,10,539.438,0,138.752,466.246,"Payette County, Idaho, edge of Snake River, 1mi N of Payette, T9N R5W","1992-08-24",44.079377,-116.969504,237,1992,251,182,2311.48537348215,1833.51040163246,9.28307378908494,35.3325394765457,0.179231732929865,-1.10867497420783,20
"PNNL-01218",1246.058,10,666.934,0,952.656,430.575,"Benton Co., Washington, Hanford Site, ","1992-07-16",46.557551,-119.480386,198,1992,203,99,2106.57784853227,1032.99376354603,10.4286032105558,27.8563791583686,0.060706644027386,-0.774526902155611,20
"PNNL-01219",248.079,10,245.177,0,209.914,964.849,"Benton Co., Washington, Hanford Site, ","1992-07-16",46.557551,-119.480386,198,1992,203,99,2106.57784853227,1032.99376354603,10.4286032105558,27.8563791583686,0.060706644027386,-0.774526902155611,20
"3008925",479.004,10,0,0,236.104,227.378,"Midland Co., Michigan, N side of Gordonville Rd, T14N R2W S25","1992-07-27",43.573436,-84.501,209,1992,159,82,1310.41899897513,731.232781913606,8.24162892437191,14.9278132934215,-0.28790733739994,-0.608527901004034,20
"UNCC_22567",1335.054,10,3448.964,0,2916.787,759.324,"Pope Co., Illinois, Whip and Mamie's Diner in Golconda, off of IL 146","1992-08-01",37.367944,-88.488534,214,1992,213,118,2466.97629164889,1463.15273069394,11.5820483176004,26.0660324268207,-0.357027057255993,-0.708046039305072,20
"MT00010504",1230.015,10,311.307,0,1157.081,715.231,"45.961467-73.229813","1992-08-06",45.961467,-73.229813,219,1992,139,92,1281.01337748859,831.496303990078,9.21592357905461,10.6956207334924,-0.480220739747641,0.0585530156346317,20
"2042079",617.001,5,1255.855,0,371.128,0,NA,NA,44.07822,-116.933771,232,1992,251,177,2392.46185480207,1815.60430660927,9.60828054137378,35.4479017618096,0.173116268545005,-1.07896045919674,20
"NHA-706837",1605.011,10,0,0,951.475,697.542,"New Hampshire: Grafton","1992-08-03",43.71556,-72.19101,216,1992,139,88,1254.36171392894,765.567233629074,9.02418499229454,10.9268636014608,-0.23781919145014,-0.248550766071859,20
"NHA-706852",1605.101,10,0,0,0,1050.279,"New Hampshire: Rockingham","1992-06-29",43.05807,-70.78256,181,1992,140,48,1400.36445272604,420.849495531043,10.0026032337574,14.9207931861761,-0.535069547207232,-0.41592038320504,20
"NHA-706855",1605.015,10,1166.898,0,3196.35,1600.045,"New Hampshire: Rockingham","1992-06-30",43.05807,-70.78256,182,1992,140,49,1400.36445272604,435.928033498985,10.0026032337574,14.9207931861761,-0.535069547207232,-0.41592038320504,20
"WCSU-02610",1424.001,10,0,0,493.318,0,"Conn: Sherman","1992-09-18",41.58006,-73.49918,262,1992,145,134,1416.77847102226,1351.97875671066,9.77088600705006,11.3009013817245,-0.362051116022973,-0.275551489707961,20
"TENN-V-0155199",1320.288,10,0,0,693.121,141.341,"Minnesota: Mahnomen: Waubun, 4 miles west","1992-08-08",47.180848,-95.971923,221,1992,119,75,955.738945986933,625.227998323556,8.03141971417591,11.5767103664087,0.0259808563346706,-0.334848977647149,20
"UWSP114743_lg",1,1,928.39,0,564.19,178.123,"Wisconsin: Marathon: In McMillon Marsh State Wildlife Area","1992-08-15",44.73582136,-90.26900218,228,1992,157,102,1334.43154447903,928.505263848439,8.55404836204506,13.5232684409038,-0.188761353398171,-0.217775275985545,20
"v0047767WIS",1176.043,10,0,0,1076.844,704.696,"Madeline Island, Ashland Co., Wisconsin, T50N R3W S31","1992-08-14",46.77369,-90.782554,227,1992,115,80,832.77960555632,570.75970647821,7.24156178744627,10.0608326522766,0.268172724727868,-0.0820606390485414,18
"K31234100529815",1368.03,10,1141.11,0,1108.115,0,"Ohio River at Greenup Municipal Park, Greenup, Kentuckey","1993-07-07",38.569728,-82.824239,188,1993,214,107,2199.2135050174,893.351001100163,10.2766986215766,33.3723812289417,-0.189114877587307,-1.18521505000746,20
"K31234100529799",1368.053,10,876.682,0,363.933,0,"Jct. Boone Rd. and Hwy. 15., Lincoln, Kentucky","1993-07-05",37.50555,-84.580813,186,1993,203,106,2363.84846641361,1000.23510841215,11.760440131411,28.972152015627,-0.451963676434787,-0.861282514170645,20
"K31234100529856",1368.118,10,0,0,804.058,638.65,"Along Hwy. 150- 02 mi. E Jct. Cedar Creek., Lincoln, Kentucky","1993-07-03",37.49557,-84.553577,184,1993,203,104,2359.98333248981,964.587963782917,11.741210609402,28.8401261544588,-0.464896249589096,-0.83997765616107,20
"K31234100529906",432.491,10,175.453,0,384.321,0,"5 mi. E of Cleveland alongside I-90, Lake, Ohio","1993-07-31",41.62415,-81.460475,212,1993,155,95,1715.50630662494,1032.1227730541,11.0677826233867,21.8878901365216,-0.262147739174808,-0.802693137195257,20
"K31234100529914",428.011,10,573.45,0,461.69,0,"East main Harbor State Park Rt 269, Ottawa, Ohio","1993-07-18",41.546824,-82.816555,199,1993,154,81,1799.17596914884,865.429031015129,11.6829608386288,21.3382501036134,-0.154468125223648,-1.00288727576837,20
"1144963",1170.043,10,493.477,0,1580.721,476.599,"Pine Co., Minnesota, E of town of Finlayson on S side of Hwy 18","1993-08-18",46.200634,-92.896282,230,1993,146,107,1121.00981520855,876.983603968574,7.67814941923665,18.4171282447324,-0.0233708068568523,-1.06504507785877,20
"1145006",1169.035,10,3247.805,0,0,0,"44*56'13""N 94*42'50""W, Meeker County, Minnesota","1993-09-09",44.936944,-94.713889,252,1993,146,129,1401.245892787,1326.70756448471,9.59757460813016,17.5100261165191,-0.249024678200343,-0.788832427339906,20
"1144962",1168.043,10,857.077,0,1001.592,842.953,"Pine Co., Minnesota, 2.5mi E of Banning Junction","1993-08-16",46.179239,-92.81142,228,1993,134,105,1107.9126913747,861.308866567072,8.26800515951267,17.0154565826337,-0.130527371175779,-0.931957100873045,20
"1145004",1166.007,10,205.485,0,618.882,771.751,"44*52'30""N 93*37'30""W","1993-07-22",44.975,-93.625,203,1993,158,92,1479.54174458815,792.490229555605,9.36418825688705,21.2673882065291,-0.184780186505063,-0.950374662820284,20
"1144961",1172.015,10,476.448,0,1619.368,465.804,"Pine Co., Minnesota, 0.2mi SE of Bruno on Hwy 23","1993-08-08",46.270626,-92.677282,220,1993,134,97,1031.76007898479,692.392665158574,7.69970208197604,17.9296488213719,-0.0777326237723953,-0.97572491213263,20
"MU-V-000195891",1166.439,10,3037.925,0,1014.531,723.008,"Stark Co., Ohio, Jackson Twp, S side of St. Rt 687 0.5mi E of Co. Rd 238, Jackson Bog State Nature Preserve","1993-07-13",40.860129,-81.49517,194,1993,154,77,1797.3856260171,814.366694055463,11.6713352338772,21.972438630085,-0.301293677067532,-0.836638605003671,20
"MSC0147391",1178.17,10,808.297,0,424.851,136.449,"Kamalazoo Co., Michigan, 0.1mi S of Territorial Rd, 0.1mi E of Augusta Climax Rd, Area 7","1993-09-24",42.306778,-85.339984,267,1993,154,150,1579.55621596842,1568.16611292812,10.2568585452495,19.9658343987642,-0.146873575162582,-0.881971613624471,20
"0036864MOR",1218.002,10,5081.712,0,666.25,298.918,"Michigan, Berrien, Near the weigh station on the south side of east-bound I-94, 0.9 mile northeast of MI 239, 0.4 mile southwest of Maudlin Road, southeast of New Buffalo.","1993-08-28",41.776984,-86.719832,240,1993,156,124,1750.06740872762,1493.54949921512,11.218380825177,21.5611523337645,-0.278757084195751,-0.928213518235117,20
"OS373668",1276.265,10,944.954,0,844.495,646.97,"39.99611 -83.01889 Ohio State University Main Campus, Columbus Ohio","1993-07-13",39.999611,-83.19778,194,1993,177,77,2026.88767792891,886.810248640605,11.4513428131577,25.4499650592879,-0.35342271910162,-0.845893747621187,20
"MICH-V-1355551",1168.11,10,1565.717,0,764.981,74.243,"Kalamazoo Co., Area 7, W edge of Fen, 0.1 mi S of Territorial Rd, 0.1 mi E of Augusta Climax Rd, T2S R9W Sec 10","1993-09-24",42.308147,-85.341362,267,1993,154,150,1580.81708522033,1569.3823957385,10.2650460079242,19.9697550350096,-0.146119124930071,-0.882487718813267,20
"v0089728WIS",1176.061,10,163.083,0,159.211,351.908,"Taylor Co., Wisconsin, just N of Medford along railroad","1993-08-09",45.148282,-90.352909,221,1993,151,103,1109.4727573504,748.832397194553,7.3475017043073,20.7365455672054,-0.0279223793938186,-1.14868868321205,20
"v0047843WIS",1178.061,10,1048.321,0,843.568,540.236,"Richland Co., Wisconsin, N side of Richland Center, between Hwy 80-56 and Pine River, T10 R1E, sec 9","1993-08-20",43.352043,-90.385456,232,1993,153,115,1412.0123917712,1130.98972612721,9.22883916190329,20.9787043134759,-0.273157173403701,-0.992775692508241,20
"v0057054WIS",1180.042,10,522.961,0,805.808,780.354,"Washington Co., Wisconsin, Hwy Q 0.5mi east of Hwy 83, T9N R18E Sec 33 Ne 1/4 SE1/4","1993-07-31",43.202297,-88.365856,212,1993,153,95,1500.68645797513,913.552768955773,9.80840822205966,20.1495491938454,-0.222123117067804,-1.0182567346801,20
"UWM0012395",613.02,10,0,0,1191.04,129.321,"Fond Du Lac Co., Wisconsin, shoreline on E side of Forest Lake, T13N R19E sec 12","1993-07-30",43.607928,-88.162859,211,1993,153,94,1437.53966813075,844.944060825022,9.39568410542975,19.3882465366319,-0.164689935865244,-1.01598746649493,20
"366261",1890,10,1805.81,0,1705.955,1062.478,"Emery County, Utah, T17S R9E S18 SW1/4, 1 mile north of center of Huntington at junction of Hwy 10 and Huntington Creek","1993-07-22",39.3389,-110.961889,203,1993,151,74,1151.5443565876,544.634725411667,7.62612156680528,8.59267771710444,-0.648187464788749,0.326290430221225,20
"366284",1892.004,10,2078.107,0,1593.424,1037.474,"Weber County, Utah, south bank of Ogden River near 21 Street Pond T6N R1W S19 SW 4 of SE4","1993-08-25",41.232041,-111.988834,237,1993,151,108,1576.93251189361,1201.1003274176,10.4432616681696,12.0411328277949,-0.352020375269962,-0.459339517417669,20
"1793129",478.004,10,503.617,0,571.247,340.181,"41.8333 -88.0833 DuPage Co., Illinois, Morton Arboretum","1993-07-13",41.8333,-88.0833,194,1993,170,82,1983.60690104419,913.50225619199,11.6682758884952,25.6670118877032,-0.286915215094694,-0.935863351322514,20
"MT00007161",1230.007,10,1567.584,0,993.754,770.651,"46.037572 -73.217412","1993-07-15",46.037572,-73.217412,196,1993,154,78,1426.98970007982,661.15605835192,9.26616688363517,19.9675930825587,-0.101316785013204,-0.913479205243959,20
"MT00010433",1230.015,10,669.834,0,343.779,184.835,"45.961467-73.229813","1993-07-17",45.961467,-73.229813,198,1993,154,80,1427.74894286822,685.530852110309,9.2710970316118,19.6579747794736,-0.128324251770417,-0.910018630559124,20
"UNCC_23226",656.027,5,1077.373,0,348.692,989.448,"Mecklenburg Co., North Caroline, SE of University Hospital, NC 29 and Harris Blvd","1993-07-20",35.305899,-80.748286,201,1993,225,122,3022.35528220326,1567.01006431562,13.4326901431256,33.2946471846066,-0.477617694292849,-0.898424382382163,20
"MT00010568",1232,10,1108.467,0,827.878,586.005,"45.961467-73.229813","1993-07-28",45.961467,-73.229813,209,1993,154,91,1427.74894286822,817.364941112498,9.2710970316118,19.6579747794736,-0.128324251770417,-0.910018630559124,20
"1793130",479.004,10,298.356,0,0,37.483,"41.265032 -88.212282 Grundy Co., Illinois, Hwy 129 S of John F Kennedy Road, Braidwood","1993-08-08",41.265,-88.2123,220,1993,160,108,1870.58565309818,1275.71529566906,11.6911603318636,20.8282383979047,-0.346155020415981,-0.94317013464675,20
"MT00005625",1232.006,10,0,0,1419.777,459.739,"45.937327 -74.398797","1993-10-09",45.937327,-74.398797,282,1993,143,164,1163.74309541353,1188.759116402,8.13806360429044,17.9429284449401,-0.204852138524744,-0.929537945933525,20
"931095289",432,5,0,0,688.97,444.01,NA,NA,43.69,-80.43,201,1993,145,84,1229.04944912105,627.560073494463,8.47620309738654,20.8751693908881,-0.225131756979168,-0.860203519949821,20
"CONN00003815",2356.014,10,0,0,2111.162,723.805,"","1993-07-11",41.719444,-72.839444,192,1993,155,74,1676.54769654701,727.258509357576,10.8164367519162,18.9804908776966,-0.355505271528533,-0.800498282058458,20
"CONN00003820",2364.014,10,2261.622,0,1489.449,0,"","1993-07-24",41.784444,-72.5775,205,1993,160,92,1794.42817009449,980.361251609322,11.2151760630906,20.0799980961242,-0.323049213066182,-0.817451034784489,20
"CONN00003874",2352.069,10,4201.178,0,2946.033,1049.567,"Westerly, Washington County, Rhode Island","1993-08-01",41.366667,-71.83333,213,1993,165,95,1767.92885289043,1014.24893174318,10.714720320548,17.948378285037,-0.222562994461138,-0.849952699638798,20
"CONN00003831",2361.03,10,1751.958,0,1383.017,596.149,"New Haven County, North Haven, Ct.","1993-08-03",41.381667,-72.858889,215,1993,170,102,1888.54464625921,1145.82251684063,11.1090861544659,22.6766880407168,-0.306922046694776,-0.812317927981514,20
"CONN00003867",2364.014,10,0,0,2646.099,2257.343,"New Jersey: Hudson County: North Bergen, Granton","1993-07-01",40.804167,-74.012222,182,1993,227,86,2503.73262492623,886.279328327052,11.2275005602073,36.1664522899923,-0.0506086886408476,-1.01798818979514,20
"CONN00003811",2364.014,10,0,0,4099.109,1365.39,"Conn: Hartford County: Farmington","1993-08-01",41.7277778,-72.840482,213,1993,155,95,1674.05680528504,1012.71175062041,10.8003664857099,19.0385000431482,-0.357071665590443,-0.800020050804998,20
"NHA-706844",1604.002,10,0,0,1603.364,537.235,"New Hampshire: Carroll: Mud Pond Bog","1993-07-05",43.72499,-71.37818,186,1993,143,67,1286.86961107452,456.734053602199,8.9990881893323,16.1179442378442,-0.200724701384551,-0.79679689852413,20
"NHA-565506",1176.004,10,0,0,481.918,110.023,"New Hampshire: Rockingham","1993-08-19",42.86849,-71.04365,231,1993,168,126,1698.26293180972,1272.25373783294,10.1087079274388,23.927332127278,-0.161002060987259,-0.74991310479839,20
"WCSU-02612",1414.839,10,3049.299,0,989.111,368.298,"Conn: New Fairfield","1993-09-10",41.48781,-73.4883,253,1993,155,135,1672.24017378772,1556.37623278298,10.7886462825014,19.2813617187252,-0.317096724410909,-0.790295781568517,20
"TENN-V-0155039",1332.293,10,3758.767,0,0,0,"Tenn: Sumner County: Hendersonville","1993-10-06",36.306299,-86.573637,279,1993,222,201,2792.63968630688,2638.35278553865,12.6363786710719,34.477724630873,-0.381805083486258,-0.893249524629447,20
"NYBG-00365698",1216.313,10,0,0,1067.398,740.92,"Wisconsin: Richland: Richland Center","1993-08-20",43.344095,-90.391795,232,1993,153,115,1411.35312799897,1130.64737263625,9.22453024835926,21.0419235908503,-0.272032106726259,-0.992364242222159,20
"COLO00446500",453.018,10,0,0,923.194,262.335,"Colorado, Boulder, Coot Lake, between Boulder and Niwot.","1993-08-19",40.0868799,-105.207232,231,1993,151,102,1198.62246172449,893.671584335923,7.93789709751319,10.4238654144824,-0.285505887339414,-0.366927578528951,20
"ILLS00071283",882.014,10,851.586,0,141.032,369.599,"Camden Co., New Jersey, along Delaware River E of Petty's Island, Fish House Cove off NJ 543 at end of Cove Road in Pennsauken","1994-09-04",39.970399,-75.067594,247,1994,228,149,2522.56484209031,1973.70917816132,11.112620449737,32.6529040629731,0.0237326525611974,-1.15639239248985,20
"UTC00212719",945.008,10,4306.254,0,0,0,"Emery Co., Utan, along State Road 10, 2mi N of Huntington, Huntington Creek","1994-07-19",39.363653,-110.925431,200,1994,147,72,1392.57838023827,662.478031215706,9.47332231454608,13.9829252488245,-0.285988394213023,-0.0499989428534451,20
"1145001",1172.027,10,964.301,0,820.415,470.52,"Carlton Co., Minnesota, intersection of County 13 and Gilbert Rd, Skelton, MN","1994-08-07",46.536955,-92.717385,219,1994,168,92,1365.91313373914,862.09207802034,8.1791205613122,14.2951703935933,-0.476733954232685,-0.711595054251909,20
"1144957",1168.015,10,0,0,231.05,731.773,"Itasca Co., Minnesota, south bay Little Long Lake","1994-07-20",47.457824,-93.592729,201,1994,166,71,1301.26331155846,646.348918442582,7.8864443124755,14.957002057034,-0.490247832527642,-0.749173770038965,20
"1145037",1168.015,10,0,0,862.049,911.568,"Itasca Co., Minnesota, E sore of Turtle Lake","1994-07-26",47.620022,-93.675962,207,1994,166,77,1216.10937148706,659.809035877198,7.37035982719428,14.9118734078117,-0.407653785537512,-0.802352939373558,20
"1144967",1168.027,10,215.379,0,1157.345,929.474,"Pine County, Minnesota, Nemadji River at Maheu Lake","1994-08-03",46.398611,-92.505507,215,1994,168,88,1297.67325619644,790.860152817185,7.77049854009846,14.5091541517101,-0.392985111176629,-0.831663812454003,20
"MU-V-000195888",1164.387,10,501.346,0,927.866,1179.323,"Iona Beach, Sea Island, between Vnacouver International Airport and Fraser River","1994-07-09",49.21678,-123.205614,190,1994,217,107,1542.43116539601,590.974367996374,7.10797772071892,14.1386233139312,0.122858566772181,-0.409807004292671,20
"MU-V-000195897",1166.556,10,1892.22,0,0,0,"Wise CO., Virginia, US Rt 58 Alt., 1.3mi SW of jct. in Coeburn with St. Rt. 72(N).","1994-08-06",36.927407,-82.475096,218,1994,228,120,2147.00017650162,1307.64841903074,9.41666744079657,20.1769229947353,-0.214404876699127,-1.02903801418989,20
"OS399254",1272.19,10,775.527,0,1483.939,912.56,"39.94167 -82.01222, Ohio, Muskingum River, Zanesville","1994-06-28",39.94167,-82.01222,179,1994,196,78,1848.17891832479,641.651444247568,9.42948427716731,24.3853196417606,-0.0783362895943564,-0.95132428204621,20
"MICH-V-1355547",1168.062,10,0,0,1307.296,373.24,"Chippewa Co., Michigan, shore of Scammon Cove, Drummond Island, NW end of bridge to Meade Island","1994-09-16",45.950065,-83.641292,259,1994,159,122,1231.98663889371,1074.70353482936,7.79738379046653,13.8875725976602,-0.284095209212908,-0.697601861937583,14
"UWFP012609",1336.024,10,1339.468,0,557.722,495.042,"Cook CO., Illinois, Chicago, near SW shore of Wolf Lake, ","1994-08-03",41.652024,-87.525721,215,1994,176,94,1966.89901111409,1125.57656946976,11.1755625631483,23.9567818744319,-0.222918073354886,-0.784117052478576,20
"UWL0000035",904.027,10,325.135,0,150.306,575.927,"46.69064 -92.08554","1994-07-26",46.69064,-92.08554,207,1994,157,69,1171.46351112272,555.145648900194,7.46155102625934,15.1339791598302,-0.163890561379982,-0.822748610066762,20
